studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
"The word ""invasive"" is significant because it describes just what these animals are doing. They are invading the everglades. In the article it says, ""No one knows how snakes went native"" meaning that snakes are moving all around the country in places they haven't been to before. That is exactly how they invading the country."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The significance of the word ""invasive"" to the rest of the article is that their danger species. I believe that the word ""invasive "" mean that because MacInnes says ""are imperiling five endangered species in the Florida keys"""	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The significance of the word ""invasive"" is the message that implys. When something is called invasive its ""passing judgement,"" This article shows a different view on an ""invasive"" species may not be a bad thing. For example, it shows how some may even view the new species as a wonderful introduction."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The word invasive is significante to the rest of they article by the way it describes the reptiles. They make it seen that reptiles are good pets even though they can be dangerous.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The word invasive is what this entire article revolves around. This article talks about how reptiles are to pets or thought as of invasive species, Joel Achenbach, the author of the article says that reptiles rely great pets because they dont need to be killed. On the other hand pets that they are dangerous because are breading extinsively first in the Everglades.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
Invasive sounds like invasion.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"Invasive is a key word in the article. Not only is the title ""one man's pet, anothers invasive species,"" but it gets the leaders to know that this isn't going to be about a cat or dog. I sets the tone to the article."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"The word ""invasive"" is significant to the rest of the article, the article explains how invasive species can make a large range of animals in America, yet they can start to die off from not being a generalize. Its also significant to the rest of the article because its a large arguement ofif its really a suitable word."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The meaning of invasive mean something that is dangerous, bad. My support is ""MacInnes contenpts that the government overestimates the threat posed by invasive reptiles."""	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
Invasive I think as the writer said would be passing judgement. Not looking into something before you speakon it. Thinking the pythons are this way because of what you read or have watched on tv.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
Pythons are becoming invasive because their population grows fast and spreads to a lot of part of the country. Reptiles are not liked by a lot of people son when their population grows, they are invading space they are not wanted in by humans.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
The significance of the word invasive is that the animals are exotic. Throughout the article invasive animals are described as animals that can  only live in certain areas and climates and animals that you need special licences for.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"The significance of invasive is that it is unwanted but MacInnes sates that ""invasive"" is passing judgement."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"The signifance of the word "" invasive"" is that it is unchecked by natural predators. The article thinks that invasive species are major threats to biodiversity"	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
The word invasive is significant to the rest of the article because it is the article's main idea. The article is about explaining to readers the theats and the positives that these new species can have when introduced to a new enviornment.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The significance of the word ""invasive"" to the rest of the article is unfair because they're introduced."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
Invasive means passing judgement and I think it is also unfair. Invasive species unchecked by natural predators are major threats to biodiversity.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The significance is that ""invasive"" means wild. According to the article the animals are wild and the belong in the wild."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"Invasive seems to be a ""passing Judgement"" as said in the book. ""Even the term 'invasive species' is unfair, he said, 'They're introduced'."" I don't know wha invasive means, but it seems like a word used to judge things a stereo type maybe."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The word invasive is signifigant because it shows how important the python situation is to the country. The python situation is to the country and taking over.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The word invasive is significant to the passage because this article is about species moving around and out of their natural habitats. The article talks about importing animal from around the world.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"The word ""invasive"" is very important to this article.It gives the render a negative feeling towards the animal. Maclnnes says that the term invasive species is unfair and that their are introduced. To be an invasive species means that the species in making over land that it is not native to and can adapt food chains."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
The significance of the word invasive is that, thats what some people think snakes are doing, invading their space. Some people don't like it and take offence to it and consider it invading.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"What they mean by ""invasive"" is that the animals are invading areas that they're not supposed to be in. They call all the reptiles invasive because they aren't supposed to be there."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
Invasive meaning invading, to have something or someone invade without approval. In the article its talking about innative reptiles invading our areas. But MacInnes does not think that given leaf he says,''Even the term invasive species'' is unfair, he said. ''They're introduced.'' So he doesn't think they are invading but changing up the biodiversity.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
"Invasive in this article means it loose they go where they aren't wanted.For instance, the article had said that a python had swallowed an alligator and exelated, which shals're never happened since they shouldn't be near each other, key words ""invasive""."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
The word invasive is significant to the article because the article is about how reptiles are being bought as pets in U.S and the reptiles are a new thing. The author said the term ''invasive species'' is unfair he said. They're introduced it shows that reptiles are new to America.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
Invasive is similar to the word intruding .It's to forcefully be somewhere on da something when it is not wanted. The article refers to the reptile as invasive because they're spreading and multiplying in area where they're not wanted.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
Invasive in the article is saying that a species with no natural predatore than ecosystem are introduced into that ecosystem and inbalance  the ecosystem.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
Invasive in this article means a foreign animal that has adapted to our country, but instead of benefiting our country, it harms plants or animals, and at the same time they are populating in great amounts.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	1
The article is saying that they pythons are invasive creatures which I think is a understatement. They are creatures made by god and aren't bad but their rep makes them that way. Invasive animals are like sharke because they will kill humans if wanted to and pythons.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The significance of the word ''invasive'' is that it's a meaning as a passing judgement. Also the animals are predators to some of them.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
The word invasive is passing judgement like in the story it says 'many invasive species' undergo a lag before proliferating.	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	0
"The word ""invasive"" has much significance to this article. This is found in the title, as well as throughout the article. The author used the word in reference to species like pythons, or other reptiles. That are brought to an ecosystem unnaturally and pose threats.The story was based off oa invasive species like pythons and how they are affecting Florida."	"""The word """"invasive"""" means intruding. Invasive species, like the python in the everglades are beginning to threat native species. They are new animals that threat biodiversity. These animals can cause animals to become extinct and are generalist so they can adapt to different environments and affect other people and organism's in and existence."""	"""The word, """"invasive"""" plays a very important role in the article. Biologists, such as Skip Snow claim that these reptilian species of pythons and lizards are """"invasive"""". This conclusion was reached by their adaptability to multiple environments and disrupting the ecosystems. However, some such as RobRay MacInnes, argue otherwise, """"Invasive is the rod of the controversy over these reptiles."""	Invasive in the context of this article means species, such as the Burmese python and the Nile monitor lizard, do not have predators here in the U.S to hunt them. This is very significant because this means their numbers cannot be kept in check and they might overpopulate. Complications will ensue without natural barriers for these species.	2
