studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
The author organized the article, 'Orbiting Junk' by adding different sections of reading.  In saying sections, I am referring to the titles through out the article.  'What Is Space Junk?''Crash Course' 'Little Bits, But a Big Deal'Those titles are all examples of how the author organized his article.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes this article in a simple, yet effective way. They have chosen one main point, which is space junk, and created a few subtopics. By doing this, they have made it simple to stay on topic and still learn about different aspects of the problem.     The article begins by telling the audience what problem they are going to elaborate on, which is orbiting junk. Next, they answer the question that many of us may be asking ourselves. What is space junk? Well, after reading the second paragraph, we know what that is. After this, we are educated on risks of crashes and collisions with the junk that is orbiting in our solar system. Last of all, we read that no matter how small the object is, it can have a large impact on other objects in the atmosphere.      Because these smaller topics are separated from each other, the reader can maintain their attention while reading of the many different factors of space junk.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author writes this article so that the term 'space junk' is explained in the beginning.  The process of the object becoming a space junk is explained in the beginning followed by the dangers that occur because of it.  This article is organized so that the reader is informed about space debris little by little.  After being informed on how the 'dead' object can cause harm, the reader then learns about why space pollution is becoming a major problem.       The way this article is organized helps the readers be informed on space pollution without recieving too many information at once.  The article is divided into sections then paragraphs, allowing the reader to understand more easily the information that is being given to them.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
He organizes the article by titling things in sections like, 'What is Space Junk' and only talks about what is needed in that section and 'Crash Course' is another way the author broke up the article.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
He oragnizes the article by catching the reader's attetion before explaining the serious issues of space junk. He then explains what space junk is so we understand what he is talking about later on the article better. After he explains what space junk is he talks about the history of us invading space and how stuff gets left behind. Then he explains how space junk is a serious matter to earth and the people heading to space.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author starts out explaining what space junk is and how it got up in space. Then they talk about the dangers of it being in space and the impact of the space junk collisions 'both satellites traveling at more than 20,000 mph, crashed into each other 491 miles above the earth'. Then they go into why this is all a big deal to us and the world.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
He organizes through chronilogical order.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organized the article with different headings and sections.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
the author starts out as if it's going to be a good story. Then the author goes into how dangrous the 'orbiting junk' can be. Under ' What is Space Junk' they tell you 'over the past 52 years, a variety of spacecrafts' have been launched into space. In ' Crash Course' the author tells you ' with no controls, dead satellites ru n the riskk of colliding with eachother' Last but not least in ' Little Bits, But a Big Deal' the author tells you that 'scientists are hard-pressed for an easy solution to the problem of space junk'	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The auther puts the article together in different sections. First, there is the hook and intro. Then, there is some background info and then the statistics and current matters on this subject.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
He organizes it on how much the reader will learn, and how much the reader will read and comprend. He doesn't want his reader getting bored after the first paragraph.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organizes the article by talking about a certain subject, but then hinting to another subject. This hint gives the reader a sense of knowing what is coming up. For instance, in the introduction she mentions space junk, but then she moves into another paragraph explaining what it is. At the end of that paragraph she mentions it 'circling the globe in uncontrolled orbit'. This led into the 'Crash Course' paragraph and so on.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
It is organized by how it happens in chronological order. The satellites would have to crash before they would have junk fall off of them.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
In this selection the author organizes his/her main points into sections that relate and flow from one to the other. For example, he/she use the transition form the main title 'Orbiting Junk,' to 'What is Space Junk.' These sections describe what 'space junk' is. Then he/she transition into the dangfers of 'space junck,' by using titles such as 'Crash Course,' which transitions into 'Little Bits, But a Big Deal.' these sections demenstrate the dangers of colliding sattilites. The author organized his/her selection in a way that flows from one point to the next.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author begins the article with an attention grabber, in order to make the reader interested in the topic.  Giving the reader a little information regarding space junk, the author clarifies the topic and gives details in the second section, 'What Is Space Junk?'.  Describing the main topic to the reader gives the author an opportunity to discuss the problems with this increasing volume of junk.  The author ends the passage by describing the dangers of these pieces of debris, stating that the objects in space are similar to '...[sand] shot from a sandblaster...'  The author concludes his passage with a tone of resolution; he hopes that solutions can be created to stop this growing problem.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
They talk about the defintion of space junk that is in our outer space. They give an example about when the Soviet Union launched the first satellite inter outerspace.     Then in goes on and talks about the crash course which is when the dead satellites run the risk of colliding with other objects floating in space. The problem is it can only see about the size of a baseball and their are smaller things floating around in space that can crash into the satelite. That hurts the satalite because the objects are going at least five miles in space. The space shuttle isn't moving that fast and is very delicate.      The amount of space trash is increasing because the commercial space travel is up because more nations have taken space explorations. They are hopiong to come up with a solution to stop this pollution in space.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author divides each different part about orbiting junk into their own sections. The author doesn't fuse his or work together.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author first draws the readers in by using an attention grabber. Then the author gives the reader some history about space. Then he processes on telling the reader about the harmful risks that are accurring  in space.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
First the author started talking about the basic information about the space junk and then he wrote what it is use for and also talked abour all rhe dangerous and safety thins about the space junk.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article in catagories as to help the reader understand the article better. The article starts out with definition 'What Is Space Junk?', goes to how some space junk is created 'Crash Course', and then goes to why space debris is a big deal in 'Little Bits, But a Big Deal'.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes this article by true facts. He first talks about the history and how satellites first started out in space. Then he goes into if the collide what would happen and how it would be harmful to space. He lets you know how some of the satellites travel, how fast they move per second. He lets you know that when they do collide harmful things can come from it. He organized it so that after you something benefitial he urges that something bad can also come from something good.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes the article by having headings for different topics.  This makes it easier for the reader to follow and stay on topic.  The author begins the article with a common phrase 'It's a bird!  It's a plane!  It's Superman!'  but with a unique spin.  The author then presents a heading 'What Is Space Junk' to show that the fun, friendly introduction is complete and the serious article is begninning.  From there, the author uses a new heading (ie..Crash Course, Little Bits, But a Big Deal) to show when he is about to begin a new topic.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
He starts out with a more general topic then he gets into more specific topics like space junk then he goes on to say crash course and gives a example how a american space craft and a russian craft carshed. Then the auther talks about the debris in the orbit around the earth.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author orgaizes the article in different sections by explaining the different aspects of space junk such as the categories of orbiting junk, what is space junk?, crash course, and little bits, but a big deal.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author of this article organizes it into four different sections. The author introduces a problem, gives the history of this problem, tells you how it occurs, the finally tells you why it matters.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes this article into the past, the current, and our future lives. The author organizes this article in a way that the atomosphere seems crucial to our planet.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organizes the artice in a simple way. The author grabs the attention of the reader first. The author does this by a comical statement. Then the author goes into how serious of a problem it is right when he grabbed your attention. He gives you simple facts from history and just flat out tells you things so that you don't have to read between the lines. He tells you the basics and then sums it up by saying how important and dangerous space trash is and leaves you to think with that.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author begins by giving backround information explaining how common space junk is formed, then leads into how tiny bits of space junk are formed, and finally how these small debris are a big problem.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article by putting it in order of what is space junk, to why it effects us. In the article it mostly states all of the problems people have had going into space.Their problem all talk about getting hit or crashing into something floating in space.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author started off by telling us what space junk is, then went into the different catergories. 'What is Space Junk', is the title for the first couple of paragraphs.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
